上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
电子信息类2607-08,0,202620271016697,计算机程序设计基础（C）,漆华妹[206156],电子信息学院,40304,A座318,"2-4,8-18",全周,,课表
粉体2501-02,56,202620271003696,工程力学B,刘静[149001],土木工程学院,40304,A座319,3-18,全周,,课表
临班,38,202620271020655,社会主义发展史,易佳乐[222078],马克思主义学院,40304,A座320,11-18,单周,,课表
环境2401-02,31,202620271008769,流体力学C,谢晓晴[149006],土木工程学院,40304,A座320,3-10,全周,,课表
机械2509-10,62,202620271003564,理论力学B,李玲瑶[211132],土木工程学院,40304,A座321,3-18,全周,,课表
土木2501-02,51,202620271003111,理论力学A,易威[222262],土木工程学院,40304,A座322,3-17,全周,,课表
土木[2503-04]班土木2505（天佑班）,50,202620271003103,大学物理B（二）,孙源[223019],物理学院,40304,A座401,3-16,全周,,课表
土木国际2501-03,85,202620271003061,大学物理B（二）,肖思[209056],物理学院,40304,A座404,3-16,全周,,课表
土木D2401-03,83,202620271004496,土木工程材料与环境,唐卓[221228],土木工程学院,40304,A座410,1-16,单周,,课表
土木D2301-03,74,202620271009254,结构设计,"Xuemei Lin[dd202303],Ya Ou[dd202604]",邓迪国际学院,40304,A座410,1-16,双周,,课表
中文2402-03,59,202620271006876,中国古代文学（五）,叶烨[139217],人文学院,40304,A座411,3-16,全周,,课表
应化2505,30,202620271002654,有机化学A（一）,喻桂朋[210023],化学化工学院,40304,A座414,1-14,全周,,课表
通信2504-05,45,202620271000941,复变函数与信号分析,高航[224045],电子信息学院,40304,A座415,1-16,全周,,课表
遥感2501-03,59,202620271004433,大学物理B（二）,童传佳[221090],物理学院,40304,A座417,3-16,全周,,课表
智能2504班自动化2501-02,76,202620271000238,大学物理B（二）(信息类),孔德明[706066],物理学院,40304,A座420,3-18,全周,,课表
交运2501-03,90,202620271003184,大学物理B（二）,谢海鹏[216054],物理学院,40304,A座421,3-16,全周,,课表
法学T2501,24,202620271001881,刑法总论进阶,张杰[223168],法学院,40304,B座101,1-12,全周,,课表
中国语言文学类2601-02,0,202620271017721,新媒体与社会,马薇薇[144001],人文学院,40304,B座101,13-16,全周,,课表
法学2503,27,202620271001909,刑法分论,詹红星[208167],法学院,40304,B座102,1-12,全周,,课表
消防2501-02,42,202620271002873,工程力学B,丁发兴[206182],土木工程学院,40304,B座103,3-18,全周,,课表
冶金2402-03,53,202620271008746,冶金过程原理,陈星宇[211048],冶金与环境学院,40304,B座105,3-18,全周,,课表
冶金2404,31,202620271008749,冶金过程原理,张文娟[225008],冶金与环境学院,40304,B座106,3-18,全周,,课表
冶金2401,17,202620271008738,现代冶金工程（英语）,杨喜云[117216],冶金与环境学院,40304,B座107,1-8,全周,,课表
工商2401-02,41,202620271007188,网络创意营销,王瑞娟[223148],商学院,40304,B座107,9-16,全周,,课表
环境2501,11,202620271003904,环境科学概论,史美清[224022],冶金与环境学院,40304,B座108,5-8,全周,,课表
环境2501,11,202620271003904,环境科学概论,王云燕[130298],冶金与环境学院,40304,B座108,1-4,全周,,课表
智能2501（科创班）,30,202620271000214,电子技术基础,赵党军[212010],自动化学院,40304,B座108,9-16,全周,,课表
中国语言文学类2605-08,0,202620271020182,高等数学D,运东方[220135],数学与统计学院,40304,B座110,9-16,全周,,课表
自动化2405-06,60,202620271004863,先进检测技术与仪表,余浩洋[222020],自动化学院,40304,B座110,1-8,全周,,课表
材料2502-05,112,202620271003841,电工学A,吴显金[208200],自动化学院,40304,B座111,3-18,单周,,课表
交通运输类2601-05,0,202620271020034,高等数学A（一）,唐美兰[137324],数学与统计学院,40304,B座111,"2-4,8-20",双周,,课表
采矿2601-04班生工2601-02,0,202620271019398,高等数学A（一）,张炜[204162],数学与统计学院,40304,B座112,"2-4,8-20",双周,,课表
机械2307-09,94,202620271012490,形势与政策,刘建亚[220229],马克思主义学院,40304,B座112,"3,5",全周,,课表
地勘2601-03,0,202620271019586,大学生心理健康教育（一）,赵巍[222090],马克思主义学院,40304,B座112,10-17,单周,,课表
城地2601-03班地勘2601-03,0,202620271019613,高等数学A（一）,梁瑞喜[209058],数学与统计学院,40304,B座113,"2-4,8-20",双周,,课表
电信2504-05,44,202620271015386,计算机程序设计基础(Java),唐艳[203208],电子信息学院,40304,B座113,1-16,单周,,课表
自动化2506-10,130,202620271015853,概率论与数理统计A,杨晓霞[212146],数学与统计学院,40304,B座114,3-16,全周,,课表
机械（材料制造）2301班机械2301-02,81,202620271012617,机器人学,戴瑜[210143],机电工程学院,40304,B座117,3-10,全周,,课表
法学2401-03,91,202620271000088,国际经济法,张海燕[707036],法学院,40304,B座118,7-18,全周,,课表
应数2401-03班应数T2401,109,202620271007503,微分几何,李周欣[211070],数学与统计学院,40304,B座201,1-12,全周,,课表
中文2504-05,55,202620271002344,古代汉语（一）,龙丹[208067],人文学院,40304,B座202,1-12,全周,,课表
哲学2501,17,202620271002238,伦理学原理与原著选读（一）,周谨平[208159],人文学院,40304,B座203,1-12,全周,,课表
应数D2601-02,0,202620271015947,项目（一）数学,Abbas Mohammadi[dd202401],邓迪国际学院,40304,B座205,11-13,全周,,课表
出版2401-03,67,202620271006914,文化品牌学,钟虎妹[139170],人文学院,40304,B座205,3-10,全周,,课表
机械2307-08,36,202620271012529,精密加工与超精密加工,周明勇[219119],机电工程学院,40304,B座206,11-18,全周,,课表
机械2407-08,66,202620271008484,机械工程控制基础,魏文元[134239],机电工程学院,40304,B座206,1-10,全周,,课表
微电子2301-02,76,202620271012413,微波技术基础,罗衡[217070],电子信息学院,40304,B座207,1-16,单周,,课表
计算机T2401,12,202620271004944,软件工程,李祖德[211010],计算机学院,40304,B座207,1-16,双周,,课表
化工2301-04,47,202620271011573,资源化工,曹占芳[210138],化学化工学院,40304,B座208,2-7,全周,,课表
自动化2403-04,62,202620271004922,信号处理与系统分析,余浩洋[222020],自动化学院,40304,B座208,11-18,全周,,课表
应化2404-05,63,202620271007262,结构化学A,彭志光[208027],化学化工学院,40304,B座210,3-14,全周,,课表
通信2501-03,69,202620271000963,基础数理统计,"武悦[224050],夏子晴[223074]",电子信息学院,40304,B座211,1-16,单周,,课表
冶金材料类2621-25,0,202620271020091,高等数学A（一）,任叶庆[137332],数学与统计学院,40304,B座211,"2-4,8-20",双周,,课表
电子信息类2610-12,0,202620271016644,军事理论,胡长海[222013],马克思主义学院,40304,B座212,"2-4,8-20",全周,,课表
应物T2501班应物2501班地物2501-03,138,202620271015923,概率论与数理统计A,曲扬[223118],数学与统计学院,40304,B座213,3-16,全周,,课表
冶金T2501班能器2501-03,111,202620271003932,人工智能基础及应用（通识）A,宋冬然[218031],自动化学院,40304,B座214,3-18,全周,,课表
中文2502-03,56,202620271002343,古代汉语（一）,张庆庆[207118],人文学院,40304,B座217,1-12,全周,,课表
智能建维类2607-09,0,202620271018260,军事理论,柯闻秀[701255],马克思主义学院,40304,B座218,"2-4,8-20",全周,,课表
法学2601-04,0,202620271020183,高等数学D,张胥[218145],数学与统计学院,40304,B座219,9-16,全周,,课表
会计2501-03,64,202620271002452,财务管理学,曾蔚[138177],商学院,40304,B座301,1-12,全周,,课表
应化2301-05,10,202620271011506,聚合物科学与工程基础,胡慧萍[135226],化学化工学院,40304,B座302,5-12,全周,,课表
经济管理类2605,0,202620271017807,管理学原理,彭文辉[138114],商学院,40304,B座303,9-17,全周,,课表
经济管理类2605,0,202620271017807,管理学原理,彭文辉[138114],商学院,40304,B座303,2-4,全周,,课表
工商2401-02,40,202620271007184,数字化营销传播,朱启超[223133],商学院,40304,B座304,1-8,全周,,课表
信管2401-02,36,202620271007132,管理系统模拟,李喜华[213123],商学院,40304,B座304,9-16,全周,,课表
行政2603,0,202620271016791,政治学原理,杨宇泽[221205],公共管理学院,40304,B座305,"2-4,8-16",全周,,课表
国贸2401-02,17,202620271007050,商业数据分析,"李金霖[214042],李喜华[213123]",商学院,40304,B座306,1-8,全周,,课表
地信2401-03,37,202620271009175,空间统计基础,"刘启亮[214083],刘占坤[221309]",地球科学与信息物理学院,40304,B座306,9-16,全周,,课表
冶金2405,29,202620271008748,冶金过程原理,石西昌[117206],冶金与环境学院,40304,B座307,3-18,全周,,课表
航天2301-02,24,202620271012422,火箭发动机设计,宋佳文[220051],航空航天技术研究院,40304,B座308,1-8,全周,,课表
地勘2402-03,41,202620271009228,矿床学Ⅰ,邵拥军[127279],地球科学与信息物理学院,40304,B座309,1-10,全周,,课表
信安2501-03班航天2501-02,137,202620271015866,概率论与数理统计A,朱世华[137248],数学与统计学院,40304,B座311,3-16,全周,,课表
计算机2501-04班计算机T2501,139,202620271015857,概率论与数理统计A,彭丽华[209123],数学与统计学院,40304,B座312,3-16,全周,,课表
化工与制药类2604-06,0,202620271017866,大学生心理健康教育（一）,周湘莲[211157],马克思主义学院,40304,B座313,10-17,单周,,课表
化工与制药类2604-06,0,202620271020471,习近平新时代中国特色社会主义思想概论,何锡辉[222086],马克思主义学院,40304,B座313,"2-4,8-20",双周,,课表
机械类2613-15,0,202620271018675,大学生心理健康教育（一）,赵方[222101],马克思主义学院,40304,B座314,10-17,单周,,课表
矿物2501-02,53,202620271004123,工科大学化学—有机化学基础B,王蔚玲[803067],化学化工学院,40304,B座314,3-10,全周,,课表
口腔医学（5+3）2601-02班口腔五年2601,0,202620271016927,基础化学,向娟[204053],化学化工学院,40304,B座315,"2-4,9-19",全周,,课表
国贸2401-02,36,202620271007052,国际投资学,谌金宇[219168],商学院,40304,B座318,9-16,全周,,课表
信管T2501班信管2501-02,36,202620271002477,Web开发技术,张红宇[210003],商学院,40304,B座318,1-8,全周,,课表
会计2401,25,202620271007093,高级财务会计,周志方[211034],商学院,40304,B座319,1-8,全周,,课表
计算机类2601-05,0,202620271020025,高等数学A（一）,丁士锋[206080],数学与统计学院,40304,B座320,"2-4,8-20",全周,,课表
测绘2501-02,41,202620271004313,误差理论与测量平差基础,朱建军[128123],地球科学与信息物理学院,40304,B座401,9-12,全周,,课表
测绘2501-02,41,202620271004313,误差理论与测量平差基础,朱建军[128123],地球科学与信息物理学院,40304,B座401,1-8,全周,,课表
地勘2501,24,202620271004330,晶体光学,曹勇华[221249],地球科学与信息物理学院,40304,B座402,11-18,全周,,课表
地信2502,21,202620271004463,地理信息系统原理与应用,杨学习[220270],地球科学与信息物理学院,40304,B座402,1-8,全周,,课表
地质2401-02,39,202620271009066,岩土钻掘工程浆液,孙平贺[211152],地球科学与信息物理学院,40304,B座403,9-16,全周,,课表
矿物2504,28,202620271004122,创新创业导论,武佳佳[223044],资源加工与生物工程学院,40304,B座404,9-12,全周,,课表
微电子2401-02,64,202620271008309,信号与系统,"贾贤石[221026],刘景琳[211149]",机电工程学院,40304,B座404,1-8,全周,,课表
矿物2504,28,202620271004122,创新创业导论,孙增青[220130],资源加工与生物工程学院,40304,B座404,13-16,全周,,课表
车辆2402,21,202620271008337,汽车构造与设计（一）,李向华[207037],机电工程学院,40304,B座405,1-12,全周,,课表
车辆2301,10,202620271012438,汽车噪声与振动控制,陆炳全[223104],机电工程学院,40304,B座406,11-18,全周,,课表
机械2405-06,68,202620271008502,嵌入式系统原理与应用（一）,薛云[704022],机电工程学院,40304,B座406,1-10,全周,,课表
机械2303,41,202620271012634,机电一体化系统设计（二）,李力[134327],机电工程学院,40304,B座407,3-10,全周,,课表
机械2412-13,40,202620271014967,金属塑性成形原理,"陈明松[211219],崔晓辉[217018],黄诚[218190]",轻合金研究院,40304,B座408,3-10,全周,,课表
统计2401-03,102,202620271007558,回归分析,王洪[711031],数学与统计学院,40304,B座409,1-12,全周,,课表
经济管理类2601-03,0,202620271020454,习近平新时代中国特色社会主义思想概论,胡栋材[215065],马克思主义学院,40304,B座411,"2-4,8-20",双周,,课表
测控2401,17,202620271004699,信号处理与系统分析,邓镇华[217069],自动化学院,40304,B座412,3-10,全周,,课表
电子信息类2604-06,0,202620271016563,大学生心理健康教育（一）,刘建亚[220229],马克思主义学院,40304,B座412,10-17,单周,,课表
生工2501-02班矿物T2501,74,202620271004135,中国近现代史纲要,吴争春[203149],马克思主义学院,40304,B座413,3-18,全周,,课表
应数2501-03,82,202620271002847,数学分析（三）,郭铁信[212051],数学与统计学院,40304,B座415,1-16,全周,,课表
地物2402,24,202620271009079,地球电磁学,陈超健[224101],地球科学与信息物理学院,40304,B座418,9-16,全周,,课表
地质2401-02,42,202620271009064,岩土钻掘设备,张鑫鑫[219075],地球科学与信息物理学院,40304,B座418,1-8,全周,,课表
测控2501,12,202620271000264,模拟电子技术,张玲[219051],自动化学院,40304,B座419,1-14,全周,,课表
光电2601-05,0,202620271020042,高等数学A（一）,杨文胜[706050],数学与统计学院,40304,B座420,"2-4,8-20",全周,,课表
信安2401-03,66,202620271005197,web技术及安全,郑瑞清[221271],计算机学院,40304,B座502,1-16,双周,,课表
大数据2401-04,108,202620271005160,数据仓库与数据挖掘,龙军[703036],大数据研究院,40304,B座502,1-16,单周,,课表
计算机2505-06,55,202620271000667,计算机组成原理与体系结构,杨希[132258],计算机学院,40304,B座503,1-16,全周,,课表
出版2501-02,57,202620271002216,马克思主义新闻观与新闻理论,欧阳云玲[144002],人文学院,40304,B座504,6-9,全周,,课表
自动化T2501,22,202620271000203,数字电子技术,刘晨亮[224071],自动化学院,40304,B座504,11-18,全周,,课表
软件工程2605-07,0,202620271016333,Web程序设计,"宋铁（外聘）[0000187],邝砾[213014]",计算机学院,40304,B座505,"2-4,8-20",全周,,课表
信安2401-03,70,202620271005185,网络安全,王伟平[132271],计算机学院,40304,B座506,1-16,单周,,课表
遥感测绘地信类2604-06,0,202620271020575,习近平新时代中国特色社会主义思想概论,韩风华[221326],马克思主义学院,40304,B座506,"2-4,8-20",双周,,课表
运训2601-03,0,202620271016745,大学计算机基础C,孙岱[132293],计算机学院,40304,B座507,"2-4,9-17",全周,,课表
计算机D2601-02,0,202620271016034,新生课,"盛津芳[132291],王磊[207094],张祖平[132256],钟萍[213072]",计算机学院,40304,B座508,"2-3,9-14",单周,,课表
智能2401-04,15,202620271004774,智能飞行机器人控制系统,陈琪锋[215004],自动化学院,40304,B座510,11-18,全周,,课表
自动化2403-04,62,202620271004842,人工智能导论,汪运[219093],自动化学院,40304,B座511,1-8,全周,,课表
电气2401-04,13,202620271004616,现代控制理论,韩华[132302],自动化学院,40304,B座511,11-18,全周,,课表
电气2405-07,86,202620271004680,电力电子技术,于晶荣[209163],自动化学院,40304,B座512,1-14,全周,,课表
自动化2407-08,60,202620271004915,创新创业与工程导论,赵逸云[224115],自动化学院,40304,B座513,11-18,全周,,课表
智能2401-04,83,202620271004762,智能控制技术,肖晓明[203014],自动化学院,40304,B座514,3-10,全周,,课表
电气2503-04,54,202620271000346,模拟电子技术,胡燕瑜[117177],自动化学院,40304,B座517,1-14,全周,,课表
智能2501-02,50,202620271000231,离散数学,刘丽珏[703121],自动化学院,40304,B座519,2-9,全周,,课表
出版2401-03,86,202620271006920,公共关系学,宋湘绮[152031],人文学院,40304,C座103,11-18,全周,,课表
铁道2501-02,50,202620271002989,铁道概论,"陈伟[216003],宋陶然[223099],闫斌[213138]",土木工程学院,40304,C座103,3-8,全周,,课表
矿物2602-04,0,202620271020539,习近平新时代中国特色社会主义思想概论,胡文根[219034],马克思主义学院,40304,C座104,"2-4,8-20",双周,,课表
临班,45,202620271020658,新中国史,胡腾蛟[221102],马克思主义学院,40304,C座104,11-18,单周,,课表
预防2603-04,0,202620271016958,公共卫生与预防医学概论,"胡国清[803358],开天瀚[221340],李杏莉[803367],罗丹[802906],肖芳[212214],张宪[217105]",湘雅公共卫生学院,40304,C座105,"2-4,9-13",全周,,课表
经济管理类2607-08,0,202620271017785,国家安全教育,罗俊[221112],马克思主义学院,40304,C座105,15-20,全周,,课表
冶金材料类2601-03,0,202620271019273,工科大学化学—无机与结构化学基础,黄铁骑[222064],化学化工学院,40304,C座108,"2-4,9-19",全周,,课表
麻醉[2601-02]班生物技术类智慧班2601,0,202620271017092,大学计算机基础B,刘丽敏[703039],计算机学院,40304,C座109,"2-4,8-20",全周,,课表
应化T2601班化工与制药类2610,0,202620271020344,习近平新时代中国特色社会主义思想概论,刘珺[220004],马克思主义学院,40304,C座111,"2-4,8-20",双周,,课表
材料Q2601班新材料类（大飞机）智慧班2601新材料类智慧班2601,0,202620271018858,大学生心理健康教育（一）,刘勇为[210125],马克思主义学院,40304,C座111,10-17,单周,,课表
临班,64,202620271020671,改革开放史,夏丹妮[213111],马克思主义学院,40304,C座112,11-18,单周,,课表
思政2601班法学T2601班哲学2601,0,202620271020313,习近平新时代中国特色社会主义思想概论,秘金雷[211119],马克思主义学院,40304,C座112,"2-4,8-20",双周,,课表
土木国际2601班土木2601-02,0,202620271020360,习近平新时代中国特色社会主义思想概论,刘少博[221230],马克思主义学院,40304,C座203,"2-4,8-20",双周,,课表
电子信息类2604-06,0,202620271020442,习近平新时代中国特色社会主义思想概论,师方媛[211098],马克思主义学院,40304,C座204,"2-4,8-20",双周,,课表
计算机类2610-12,0,202620271016400,大学生心理健康教育（一）,叶湘虹[139137],马克思主义学院,40304,C座204,10-17,单周,,课表
铁道2507-09,73,202620271002983,中国近现代史纲要,王昕伟[221211],马克思主义学院,40304,C座205,3-18,全周,,课表
应化2501-03,89,202620271002633,中国近现代史纲要,李斌[211139],马克思主义学院,40304,C座206,3-18,全周,,课表
艺科2507-08,50,202620271002007,马克思主义基本原理,何秋娟[220251],马克思主义学院,40304,C座207,3-18,全周,,课表
工商2501-02班大数据2501-04,150,202620271015859,概率论与数理统计A,龙珑[211186],数学与统计学院,40304,C座209,3-16,全周,,课表
冶金2501-06,155,202620271015873,概率论与数理统计A,方秋莲[706100],数学与统计学院,40304,C座210,3-16,全周,,课表
自动化与电气类2616-18,0,202620271016072,大学生心理健康教育（一）,程兰[221094],马克思主义学院,40304,C座304,10-17,单周,,课表
计算机2507-09,84,202620271000619,形势与政策,王希俊[128115],马克思主义学院,40304,C座304,"8,12",全周,,课表
化工2403-04,56,202620271007314,物理化学B(二),邱晓清[216022],化学化工学院,40304,C座307,3-12,全周,,课表
计算机2404-06,86,202620271005030,毛泽东思想和中国特色社会主义理论体系概论,罗会钧[139203],马克思主义学院,40304,C座308,3-18,全周,,课表
信科2401-02,28,202620271007481,微分方程数值解法,"潘克家[209087],郑洲顺[137295]",数学与统计学院,40304,C座310,1-14,全周,,课表
护理2603-04班预防2604,0,202620271017002,国家安全教育,杨淑平[137333],数学与统计学院,40304,C座310,15-20,全周,,课表
无机2601-02班矿物2601,0,202620271019292,工科大学化学—无机与结构化学基础,桑商斌[135279],化学化工学院,40304,C座311,"2-4,9-19",全周,,课表
电气2506-08班车辆2501-02,132,202620271015863,概率论与数理统计A,王小捷[212149],数学与统计学院,40304,C座402,3-16,全周,,课表
中文2401,29,202620271006875,中国古代文学（五）,周秋良[204168],人文学院,40304,C座403,3-16,全周,,课表
材料2509班材料国际2501-02班材料Q2501,108,202620271003806,人工智能基础及应用（通识）A,康松林[703127],计算机学院,40304,C座404,3-18,全周,,课表
电气2501-02,54,202620271000350,模拟电子技术,刘子建[703014],自动化学院,40304,C座407,1-14,全周,,课表
金融2501-03,69,202620271002426,马克思主义基本原理,陈杰[222222],马克思主义学院,40304,C座408,3-18,全周,,课表
机械D2401-02,60,202620271004513,毛泽东思想和中国特色社会主义理论体系概论,谢琰[219165],马克思主义学院,40304,C座410,3-18,全周,,课表
机械类2601-03,0,202620271018742,普通化学C,刘金龙[221050],化学化工学院,40304,C座501,"2-4,9-13",全周,,课表
城地2501-03,60,202620271004199,形势与政策,王学荣[221043],马克思主义学院,40304,C座502,"8,12",全周,,课表
法学T2601班信管2601-02,0,202620271017835,大学生心理健康教育（一）,邓洁隽[220006],马克思主义学院,40304,C座502,10-17,单周,,课表
思政2501,30,202620271001865,管理学原理,晏湘涛[221006],马克思主义学院,40304,C座502,2-7,全周,,课表
城地2601-03,0,202620271019408,大学生心理健康教育（一）,陈锐[139143],马克思主义学院,40304,C座503,10-17,单周,,课表
交设2504-05,52,202620271003198,形势与政策,唐海波[802418],马克思主义学院,40304,C座503,"8,12",全周,,课表
冶金材料类2610-12,0,202620271020567,习近平新时代中国特色社会主义思想概论,袁光[221329],马克思主义学院,40304,C座504,"2-4,8-20",双周,,课表
粉体2507-08,58,202620271015369,中国近现代史纲要,陈长[222062],马克思主义学院,40304,C座507,3-18,全周,,课表
交设D2601-03,0,202620271020247,习近平新时代中国特色社会主义思想概论,许名健[221179],马克思主义学院,40304,C座508,"2-4,8-20",双周,,课表
计算机D2301-02,31,202620271009287,大数据分析技术,吴炜[221279],计算机学院,40304,D座101,8-15,全周,,课表
光电2401-04班应物2401,102,202620271007397,光电子学基础,周喻[219061],物理学院,40304,D座103,2-11,全周,,课表
能器2401,31,202620271008813,传递过程原理,郑俊超[210116],冶金与环境学院,40304,D座106,1-12,全周,,课表
中文2501,29,202620271002342,古代汉语（一）,陈文波[223149],人文学院,40304,D座108,1-12,全周,,课表
电信2501-03,69,202620271000882,复变函数与信号分析,张昊[209122],电子信息学院,40304,D座110,1-16,全周,,课表
统计2501-04,98,202620271002753,实变函数B,周华成[218133],数学与统计学院,40304,D座117,1-12,全周,,课表
地物2601-03,0,202620271019526,军事理论,张子峻[221314],马克思主义学院,40304,D座120,"2-4,8-20",全周,,课表
采矿2501-02,54,202620271004159,矿山地质,"陈江湛[222308],邓红卫[207010]",资源与安全工程学院,40304,D座121,1-8,全周,,课表
粉体2504-06,86,202620271003634,形势与政策,李卉淼[223049],粉末冶金研究院,40304,D座123,"9,12",全周,,课表
中文2404-05,58,202620271006780,创新创业导论,常恒畅[219139],人文学院,40304,D座125,3-18,全周,,课表
机械类2616-17,0,202620271018648,新生课,"段吉安[134265],韩奉林[210060],肖来荣[134214],云忠[134235]",机电工程学院,40304,D座128,9-12,全周,,课表
信科T2501班应数T2501,46,202620271002810,数学分析（三）,"邓又军[213157],胡烨耀[220169]",数学与统计学院,40304,D座129,1-16,全周,,课表
中国语言文学类2601-02,0,202620271017721,新媒体与社会,孙桥[221078],人文学院,40304,D座130,9-12,全周,,课表
环境2502,19,202620271003905,环境科学概论,颜旭[218095],冶金与环境学院,40304,D座130,1-8,全周,,课表
法学2605-06,0,202620271017444,法理学,刘玄龙[225064],法学院,40304,D座202,"3-4,8-20",全周,,课表
法学2605-06,0,202620271017444,法理学,彭中礼[216079],法学院,40304,D座202,2,全周,,课表
机械（材料制造）2401,17,202620271008507,材料与制造工程导论,"刘春辉[217060],湛利华[134321]","轻合金研究院,研究生院",40304,D座203,11-14,全周,,课表
地勘T2401,13,202620271009070,矿相学,张宇[218086],地球科学与信息物理学院,40304,D座204,9-16,全周,,课表
机械类2613-15,0,202620271020535,习近平新时代中国特色社会主义思想概论,李勇图[222028],马克思主义学院,40304,D座206,"2-4,8-20",双周,,课表
机械2309-11,36,202620271012644,高等机构学,钟国梁[213172],机电工程学院,40304,D座209,11-18,全周,,课表
应化T2401班应化2406,52,202620271007217,结构化学A,李洁[135205],化学化工学院,40304,化学楼124,3-14,全周,,课表
制药2401-02,45,202620271007323,工业药剂学,刘艳飞[208015],化学化工学院,40304,化学楼125,3-14,全周,,课表
机械2410-11,67,202620271008487,机械工程控制基础,胡琼[211058],机电工程学院,40304,机电楼C503,1-10,全周,,课表
微电子2501-02,39,202620271003419,半导体器件物理,"胡友旺[207068],孙小燕[207069],汪炼成[217056],张磊[218091]",机电工程学院,40304,机电楼C504,3-18,全周,,课表
机械2403,33,202620271008462,机械制造工程（一）,李蔚[704190],机电工程学院,40304,机电楼C506,1-16,全周,,课表
应物T2401,20,202620271007427,现代光学,杨中见[216016],物理学院,40304,数理楼132,2-13,全周,,课表
电子信息类2601,0,202620271016621,大学英语（一）,傅晓燕[170035],外国语学院,40304,外语网络楼101,"2-4,8-20",全周,,课表
预防2602,0,202620271016967,大学英语（一）,严安[803372],外国语学院,40304,外语网络楼102,"2-4,8-20",全周,,课表
计算机类2608,0,202620271016453,大学英语（一）,李曼青[206072],外国语学院,40304,外语网络楼103,"2-4,8-20",全周,,课表
临五2601,0,202620271017200,大学英语（一）,顾兰[803148],外国语学院,40304,外语网络楼104,"2-4,8-20",全周,,课表
能源类2602,0,202620271018541,大学英语（一）,李芸昕[207112],外国语学院,40304,外语网络楼105,"2-4,8-20",全周,,课表
冶金材料类2614,0,202620271019135,大学英语（一）,曹鑫[206180],外国语学院,40304,外语网络楼106,"2-4,8-20",全周,,课表
自动化与电气类2602,0,202620271016184,大学英语（一）,石海英[802149],外国语学院,40304,外语网络楼107,"2-4,8-20",全周,,课表
化工与制药类2609,0,202620271017901,大学英语（一）,任秀[208143],外国语学院,40304,外语网络楼108,"2-4,8-20",全周,,课表
交通运输类2614,0,202620271018413,大学英语（一）,王箐[136218],外国语学院,40304,外语网络楼116,"2-4,8-20",全周,,课表
临五2606,0,202620271017205,大学英语（一）,邓英姿[136249],外国语学院,40304,外语网络楼118,"2-4,8-20",全周,,课表
智能建维类2603,0,202620271018252,大学英语（一）,范头姣[702147],外国语学院,40304,外语网络楼119,"2-4,8-20",全周,,课表
自动化国际2602,0,202620271020825,雅思听说（一）,欧阳婷[212008],外国语学院,40304,外语网络楼138,"2-4,8-20",全周,,课表
智能2601,0,202620271020747,大学英语（一）,王冰[207086],外国语学院,40304,外语网络楼203,"2-4,8-20",全周,,课表
出版T2401,11,202620271006974,英语公众演讲,张春敏[803249],外国语学院,40304,外语网络楼204,1-16,全周,,课表
能源类2606,0,202620271018538,大学英语（一）,赵蕙[207091],外国语学院,40304,外语网络楼205,"2-4,8-20",全周,,课表
英语2403,22,202620271006690,西方人文经典选读,许燕[206133],外国语学院,40304,外语网络楼206,1-16,全周,,课表
英语2504-05,22,202620271002160,实用英语写作,陈洁[136246],外国语学院,40304,外语网络楼207,1-16,全周,,课表
法语2401,11,202620271006730,普通语言学,李清平[702094],外国语学院,40304,外语网络楼208,1-16,全周,,课表
日语2501,14,202620271002096,日语语言基础（二）,徐小艳[136271],外国语学院,40304,外语网络楼210,1-16,全周,,课表
西班牙语2401,20,202620271006716,高级西班牙语（一）,文竹[213184],外国语学院,40304,外语网络楼211,1-16,全周,,课表
西班牙语2501,29,202620271002085,综合西班牙语（二）,陆仪婷[212213],外国语学院,40304,外语网络楼212,1-8,全周,,课表
西班牙语2501,29,202620271002085,综合西班牙语（二）,刘婷[211135],外国语学院,40304,外语网络楼212,9-16,全周,,课表
法语2301,21,202620271011201,高级法语（三）,中英伦葩[211174],外国语学院,40304,外语网络楼213,1-16,全周,,课表
法语2501,29,202620271002182,初级法语（二）,侯合余[208080],外国语学院,40304,外语网络楼215,1-16,全周,,课表
西班牙语2601,0,202620271017635,外国语言文化入门,邓欣蓓[214051],外国语学院,40304,外语网络楼216,"2-4,8-12",全周,,课表
西班牙语2601,0,202620271017635,外国语言文化入门,方丽君[214050],外国语学院,40304,外语网络楼216,13-20,全周,,课表
英语2603,0,202620271020703,中国文化概要,耿俐琴[702096],外国语学院,40304,外语网络楼217,"2-4,8-20",全周,,课表
日语2301,17,202620271011264,日语词汇学导论,邓牧[203183],外国语学院,40304,外语网络楼218,1-16,全周,,课表
日语2401,13,202620271006747,日语口译,方颖琳[215077],外国语学院,40304,外语网络楼219,1-16,全周,,课表
检验2602,0,202620271017284,大学英语（一）,伍宏传[702033],外国语学院,40304,外语网络楼224,"2-4,8-20",全周,,课表
临五2609,0,202620271017202,大学英语（一）,胡良骥[207101],外国语学院,40304,外语网络楼225,"2-4,8-20",全周,,课表
消防2602,0,202620271018176,大学英语（一）,赵科红[204066],外国语学院,40304,外语网络楼227,"2-4,8-20",全周,,课表
冶金材料类2608,0,202620271019113,大学英语（一）,马静[803270],外国语学院,40304,外语网络楼229,"2-4,8-20",全周,,课表
