上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
临五2407-09,98,202520261001588,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,40708,T111,1-18,全周,,课表
临五2410-12,101,202520261001625,系统解剖学A[讲课学时],"陈旦[208139],崔艳慧[223007],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王慧[803168],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,40708,T112,1-18,全周,,课表
临床医学（八年制）2301-02,49,202520261005527,医学遗传学,"陈国栋[223028],段然慧[209148],郭辉[214034],黄文[210049],李发祥[221265],李家大[209150],李卓[214012],梁德生[203166],刘雄昊[207138],谭洁琼[215016],邬玲仟[803419]",生命科学学院,40708,T205,1-18,全周,,课表
临五2413-14,60,202520261001634,马克思主义基本原理,丁果[801098],马克思主义学院,40708,T206,1-16,全周,,课表
口腔医学（5+3）2401-02班口腔五年2401-02,81,202520261001046,医学伦理学,杨俊[208131],人文学院,40708,T207,1-18,全周,,课表
临五2403-06,14,202520261001492,生物技术概论,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,40708,T208,11-18,全周,,课表
生医2301班法医2301,55,202520261014715,习近平新时代中国特色社会主义思想概论,庄宏韬[222199],马克思主义学院,40708,T209,1-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,82,202520261005212,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,40708,T210,1-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009616,眼科学A[讲课学时],"曹燕娜[600982],陈国平[600295],邓志宏[602073],李文杰[602091],刘豫[600902],熊炜[603259],易军晖[600929]",湘雅三医院,40708,T211,1-7,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,136,202520261009240,循证医学,"陈立章[801261],戴文杰[219059],邓静[803127],李黎[221291],李杏莉[803367],罗米扬[220214],王婷婷[222310],吴心音[218037],严俊霞[215026]","湘雅公共卫生学院,校领导",40708,T211,8-18,全周,,课表
临五2401-02,2,202520261001636,马克思主义基本原理,李国健[221347],马克思主义学院,40708,T212,1-16,全周,,课表
药学2401-03,94,202520261001189,马克思主义基本原理,李霞飞[203059],马克思主义学院,40708,T307,1-16,全周,,课表
护理2301-02,51,202520261005284,内科护理学 （一）[讲课学时],"丁金锋[221061],郭佳[211049],黄晓婷[220205],刘莉[221322],罗媛慧[221320],毛婷[803390],孙玫[212139],张静平[803147]",湘雅护理学院,40708,T308,1-18,全周,,课表
临班0,39,202520261014766,生理学问题探究,"管茶香[802042],向阳[203107],周勇[213146]",湘雅基础医学院,40910,L115,3-18,全周,,课表
临班0,21,202520261014765,基础医学创新思维与训练,"冯丹丹[209039],韩仰[209131],罗自强[802033],周艳[221267]",湘雅基础医学院,40910,L201,3-18,全周,,课表
临班0,39,202520261014791,临床心灵关怀,肖水源[508160],湘雅公共卫生学院,40910,M401,3-18,全周,,课表
临床药学2201,15,202520261009145,系统药理学,"曹东升[214038],董界[221101],蒋德军[224111]",湘雅药学院,40910,S406,1-18,全周,,课表
临班0,34,202520261014684,生活方式与常见疾病预防,"关岚[802375],罗纲[220059]",湘雅公共卫生学院,40910,T107,3-18,全周,,课表
临班0,99,202520261014685,生活中的毒理学,"关岚[802375],罗纲[220059],肖芳[212214]",湘雅公共卫生学院,40910,T108,3-18,全周,,课表
临班0,101,202520261014690,食全食美：营养与美容,肖琳[219153],湘雅公共卫生学院,40910,T109,3-18,全周,,课表
临班0,98,202520261014691,食之有道：饮食的科学与智慧,"秦虹[209134],郑温雅[219078]",湘雅公共卫生学院,40910,T110,3-18,全周,,课表
临班0,33,202520261014692,营养365，安全面面观,杨丽娜[207114],湘雅公共卫生学院,40910,T111,3-18,全周,,课表
临班0,60,202520261014693,出入境检验检疫,"丁萍[207143],开天瀚[221340],伍翩[223080]",湘雅公共卫生学院,40910,T112,3-18,全周,,课表
临班0,91,202520261014694,环境污染与人类疾病,段燕英[208136],湘雅公共卫生学院,40910,T205,3-18,全周,,课表
临班0,64,202520261014717,饮食与健康,"刘珍宝[212170],柳文洁[215022],周文虎[217015]",湘雅药学院,40910,T206,3-18,全周,,课表
014727,116,202520261014727,职业生涯规划与求职就业指导,汤志斌[801696],保卫处,40910,T207,3-18,全周,,课表
临班0,90,202520261014788,学术诚信与学术规范,"黄碧云[802545],虢毅[803085]",生命科学学院,40910,T208,3-18,全周,,课表
临班0,99,202520261014789,生物医药知识产权,李蓓[802599],生命科学学院,40910,T209,3-18,全周,,课表
014793,23,202520261014793,学术诚信与学术规范,"胡德华[803298],刘海霞[803255]",生命科学学院,40910,T210,3-18,全周,,课表
临班0,6,202520261019825,临床科研实验技能,邓昊[601437],湘雅三医院,40910,T212,3-18,全周,,课表
药学2403,31,202520261015573,仪器分析,"陈传品[211029],柳文洁[215022],吴建平[803233],余鹏[207116]",湘雅药学院,40910,T307,2-12,全周,,课表
法医2101,20,202520261012998,法医精神病学,"常云峰[206137],廖梅[506032],马琼山[803303],尚艳杰[224011],王小平[503045],王绪轶[504011],向小军[503183],张长全[221034],张丽[505260],周建松[504070]","湘雅二医院,湘雅基础医学院",4091011,S104,6-13,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组临床药学2301班,95,202520261009315,临床营养学 A,"陈继华[211223],林茜[803128],秦虹[209134],任国峰[802416],肖琳[219153],杨丽娜[207114],郑温雅[219078]",湘雅公共卫生学院,4091011,T211,3-10,全周,,课表
法医2201班基础医学拔尖2201班21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组班,39,202520261008968,康复医学,"李旭红[600901],谢慧清[600672],严文广[601043]",湘雅三医院,4091011,T308,5-10,全周,,课表
卓越医生2301-02,35,202520261005441,医学寄生虫学,"黄静[219082],黄帅钦[221014],蒋立平[803089],尚晓敏[221323],吴翔[803369],徐绍锐[802080],张祖萍[802999]",湘雅基础医学院,50102,L201,1-18,全周,,课表
药学2301,25,202520261005345,药物化学,"陈卓[803317],刘苏友[206001],马大友[206103]",湘雅药学院,50102,L313,1-18,全周,,课表
药学2303,23,202520261014996,药物化学,"陈卓[803317],邓友超[223045],董界[221101],曾文彬[209006]",湘雅药学院,50102,M401,1-18,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,49,202520261008975,内科学B[讲课学时],"陈科[601438],陈雄[600747],邓煦[602707],桂明[600203],季迎[600571],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],刘锐[601647],刘少俊[600570],孙剑[600959],田力[601431],王二华[600946],杨琼[600983],阳石坤[602494],曾丽雄[601413],张德才[602352],张浩[600215],赵少俐[600906],周妍[600824]",湘雅三医院,50102,M403,1-2,全周,,课表
药学2302,25,202520261014995,药物化学,"陈卓[803317],李乾斌[210038]",湘雅药学院,50102,S204,1-18,全周,,课表
临床医学（八年制）2301,23,202520261005508,消化系统,"范春玲[803394],韩仰[209131],何琼琼[803398],黄河[802910],蒋碧梅[203093],卢大华[802006],罗庚求[203104],谭斯品[803396],肖德胜[802941],张彬[803377],瞿湘萍[211013]",湘雅基础医学院,50102,S214,1-10,全周,,课表
临床医学（八年制）2301,23,202520261005476,生殖系统,"蔡艳[205070],范春梅[221288],何琼琼[803398],李昌琪[803120],刘持[211027],刘俊文[208050],王宽松[206094],熊鲲[803166],暨明[803320]",湘雅基础医学院,50102,S214,11-18,全周,,课表
临床医学（八年制）2302,25,202520261005539,呼吸系统,"陈旦[208139],胡忠良[803399],蒋碧梅[203093],卢大华[802006],罗自强[802033],王慷慨[803299],向阳[203107],肖德胜[802941],肖玲[803178],张彬[803377],周艳[221267]",湘雅基础医学院,50102,S217,1-9,全周,,课表
临床医学（八年制）2302,25,202520261005531,泌尿系统,"范春玲[803394],冯丹丹[209039],黄河[802910],刘瑛[203095],王念[209114],王晓晟[803003],尹红玲[801816],张彬[803377],赵璐晴[215063],暨明[803320]",湘雅基础医学院,50102,S217,10-18,全周,,课表
临五2301-03,92,202520261005375,卫生学A,"陈继华[211223],陈律[802343],段燕英[208136],关岚[802375],黄云[803110],林茜[803128],路婵[218160],秦虹[209134],任国峰[802416],肖琳[219153],杨丽娜[207114],张宪[217105],郑温雅[219078]",湘雅公共卫生学院,50102,T105,1-18,全周,,课表
临五2307-08,63,202520261005808,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,50102,T106,1-18,全周,,课表
药学2201-03,79,202520261009161,药事管理学,"郭韧[601921],李佐军[600716],裴奇[601030],彭向东[600647],王春江[602220],阳国平[600292],张杰[600770],左笑丛[600291]","湘雅三医院,湘雅药学院",50102,T107,1-9,全周,,课表
法医2301,27,202520261005140,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,50102,T108,1-18,全周,,课表
临五2304-06,95,202520261005815,药理学A,"艾可龙[219177],代书炎[223242],胡长平[803382],江俊麟[803376],彭军[207152],杨芝春[205146],张晓杰[803375],张政[213045],祝小云[221324]",湘雅药学院,50102,T109,1-18,全周,,课表
检验2401-03,60,202520261001245,医学伦理学,欧阳建平[803349],人文学院,50102,T110,1-18,全周,,课表
临五2407-09,98,202520261001588,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,50102,T111,1-18,全周,,课表
临五2413-14,67,202520261001592,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,50102,T112,1-18,全周,,课表
临床医学（八年制）2303-04,48,202520261005509,习近平新时代中国特色社会主义思想概论,邢旭[222116],马克思主义学院,50102,T205,1-18,单周,,课表
临五2410-12,96,202520261001651,分子生物学C,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,50102,T206,1-18,全周,,课表
检验2301-03,62,202520261005584,临床检验基础[讲课学时],"顾孔珍[803189],胡敏[502424],罗秀菊[208003],王敏[503755]","湘雅二医院,湘雅三医院",50102,T208,1,全周,,课表
护理2401-02,58,202520261001165,生理学B,"冯丹丹[209039],管茶香[802042],韩仰[209131],汉建忠[802046],刘持[211027],唐怡庭[214005],向阳[203107],周艳[221267],周勇[213146],暨明[803320],瞿湘萍[211013]",湘雅基础医学院,50102,T210,1-18,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,136,202520261009562,妇产科学A[讲课学时],"程春霞[600858],李瑞珍[602593],米春梅[601171],孙信[600577],王楠[601820],肖芳[601873],肖松舒[600972],徐大宝[600757],薛敏[600256],杨益民[600416],叶明珠[601796],易水晶[601964],曾飞[600417]",湘雅三医院,50102,T211,1-2,全周,,课表
临五2309-10,62,202520261005831,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,50102,T212,1-18,全周,,课表
预防21级1组班预防21级2组班预防21级3组班预防21级4组班预防21级5组班预防21级6组班预防21级7组,3,202520261013001,放射卫生学,"陈律[802343],段燕英[208136],黄瑞雪[803240],黄云[803110],路婵[218160],张宪[217105]",湘雅公共卫生学院,50102,T307,1-5,全周,,课表
护理2303-04,18,202520261005307,康复护理学,"陈华[3549],冯辉[205068],李旭红[600901],刘伟[214079],张妙媛[503467]","湘雅二医院,湘雅护理学院,湘雅三医院,湘雅医院",501020304,L115,1-16,全周,,课表
基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,31,202520261008995,传染病学B[讲课学时],张磐[601429],湘雅三医院,501020304,M403,10-13,全周,,课表
21级八年制附三1组班21级八年制附三2组班21级八年制附三3组班21级八年制附三4组,30,202520261014260,内科学C,"艾飞艳[602695],曹宇[600569],陈科[601438],陈雄[600747],桂明[600203],何红晖[600520],蒋铁斌[600216],蒋卫红[600201],金萍[600853],李颖[601937],李昕[600925],刘纯[600519],刘纪实[601082],刘少俊[600570],刘妍[601597],孟婕[603260],孙圣华[600218],唐晓鸿[600306],田力[601431],王二华[600946],王芬[600880],王建文[601020],王晓艳[600885],王晓艳[601850],谢丽华[601071],徐灿霞[600317],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910]",湘雅三医院,501020304,S116,11-12,全周,,课表
护理2403-04,49,202520261001171,基础护理学（一）,"陈嘉[210061],李现红[210064],王红红[802904],杨敏[803049],曾慧[802991]",湘雅护理学院,501020304,T209,1-18,全周,,课表
临五2401-04,67,202520261001412,临床医学导论,"陈志恒[600111],胡平安[600945],李旭红[600901],陆瑶[602995],毛平[600110],潘曦[600969],彭玥[600746],万齐全[600863],严文广[601043],阳国平[600292],姚晨姣[600568],袁洪[600081],庄权[602574]","湘雅三医院,湘雅药学院",501020304,T308,1-18,全周,,课表
生医2401（科创班）,30,202520261001004,信号与系统,姜南[224046],自动化学院,50304,L113,1-14,全周,,课表
临床药学2201,15,202520261009147,药物经济学,"刘俏[505568],罗霞[505064],谭重庆[504040],万小敏[504473],易利丹[505237]",湘雅二医院,50304,L201,1-9,全周,,课表
生科2301班生科T2301,52,202520261005104,实验动物学,"彭军[207152],颜金鹏[208138],周鸣[802933],周智君[803142]","生命科学学院,湘雅基础医学院,湘雅药学院,湘雅医学院",50304,M401,3-18,全周,,课表
法医2201班基础医学拔尖2201班基础医学22级1组班基础医学22级2组班,49,202520261008974,外科学B[讲课学时],"丁波泥[600574],冯超[600974],甘毅[600994],郭一航[602570],黄飞舟[600231],金龙玉[600249],李志跃[600940],刘宇[601058],罗令[602924],沈民仁[601107],孙吉春[601027],王电军[600862],王国慧[601335],姚鲲[602053],易波[600831],余枭[600932],张翼[600910]",湘雅三医院,50304,M403,1-2,全周,,课表
生医2301,16,202520261005149,仪器分析,"陈昊彬[222031],董竹新[221229],黄智[211210],凌江[223048],刘文明[218007],门孝菊[224060]",湘雅基础医学院,50304,S104,3-12,全周,,课表
生信2301,21,202520261005097,医学信息分析,"李忠民[802574],文庭孝[213010]",生命科学学院,50304,S116,1-8,全周,生信2301班,课表
临床医学（八年制）2303,24,202520261005533,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50304,S204,6,全周,,课表
临床医学（八年制）2303,24,202520261005533,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50304,S204,7,全周,,课表
临床医学（八年制）2303,24,202520261005533,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50304,S204,1-3,全周,,课表
临床医学（八年制）2303,24,202520261005533,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50304,S204,5,全周,,课表
临床医学（八年制）2303,24,202520261005497,神经系统,"蔡艳[205070],陈旦[208139],范春玲[803394],冯丹丹[209039],韩仰[209131],汉建忠[802046],胡忠良[803399],李昌琪[803120],李芳[204108],王慧[803168],王宽松[206094],王晓晟[803003],肖玲[803178]",湘雅基础医学院,50304,S204,9-18,全周,,课表
临床医学（八年制）2304,24,202520261005474,生殖系统,"蔡艳[205070],范春梅[221288],何琼琼[803398],李昌琪[803120],刘持[211027],刘俊文[208050],王宽松[206094],熊鲲[803166],暨明[803320]",湘雅基础医学院,50304,S214,11-18,全周,,课表
临床医学（八年制）2304,24,202520261005506,消化系统,"范春玲[803394],韩仰[209131],何琼琼[803398],胡忠良[803399],黄河[802910],蒋碧梅[203093],卢大华[802006],罗庚求[203104],谭斯品[803396],肖德胜[802941],张彬[803377],瞿湘萍[211013]",湘雅基础医学院,50304,S214,1-10,全周,,课表
生医2401,30,202520261000973,医学化学基础,"陈昊彬[222031],黄智[211210],刘文明[218007]",湘雅基础医学院,50304,S316,1-14,全周,,课表
法医2301,27,202520261005141,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,50304,S406,1-18,全周,,课表
临五2303-04,62,202520261005806,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,50304,T105,1-18,全周,,课表
临五2305-06,63,202520261005801,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,50304,T106,1-18,全周,,课表
临五2313-14,64,202520261005783,卫生学A,"陈继华[211223],陈律[802343],段燕英[208136],关岚[802375],黄云[803110],林茜[803128],路婵[218160],秦虹[209134],任国峰[802416],肖琳[219153],杨丽娜[207114],张宪[217105],郑温雅[219078]",湘雅公共卫生学院,50304,T107,1-18,全周,,课表
临五2307-09,92,202520261005766,习近平新时代中国特色社会主义思想概论,张蔚伟[221048],马克思主义学院,50304,T108,1-18,单周,,课表
临五2310-12,92,202520261005816,药理学A,"艾可龙[219177],代书炎[223242],胡长平[803382],江俊麟[803376],刘昭前[802881],杨芝春[205146],张晓杰[803375],张政[213045],祝小云[221324]","临床药理研究所,湘雅药学院",50304,T109,1-18,全周,,课表
临五2407-09,96,202520261001020,医学伦理学,欧阳建平[803349],人文学院,50304,T110,1-18,全周,,课表
临五2410-12,98,202520261001597,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,50304,T111,1-18,全周,,课表
检验2401-03,67,202520261001706,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,50304,T112,1-18,全周,,课表
临床医学（八年制）2301-02,48,202520261005512,习近平新时代中国特色社会主义思想概论,邢旭[222116],马克思主义学院,50304,T205,1-18,单周,,课表
临五2413-14,62,202520261001648,分子生物学C,"陈慧勇[207056],胡景平[218085],梁龙[222088],刘静[802985],罗志勇[802950],孙曙明[211172],王梓[220144],吴坤陆[205081],萧小鹃[209005],熊德慧[803306],曾赵军[803413],朱里鹏[222048],朱敏[803132]",生命科学学院,50304,T206,1-18,全周,,课表
口腔医学（5+3）2401-02班口腔五年2401-02,41,202520261001267,医学科学研究与设计,"胡国清[803358],胡明[207119],李广迪[218078],宁佩珊[220064],饶蓁蓁[222052],史静琤[803139],王一任[803215],颜艳[802394],杨芳[210122],杨土保[802329]",湘雅公共卫生学院,50304,T207,11-18,全周,,课表
护理2401-02,51,202520261001149,护理心理学,"秦春香[600553],肖锦南[221062],易巧云[802632],曾慧[802991]","湘雅护理学院,湘雅三医院",50304,T208,1-18,全周,,课表
药学2201-03,0,202520261009173,药剂学B,"刘珍宝[212170],柳文洁[215022],谢努力[222314],周文虎[217015]",湘雅药学院,50304,T210,1-9,全周,,课表
临床（五年）附三[22011-12]班组临床（五年）附三[22023-24]班组临床（五年）附三[22035-36]班组临床（五年）附三[22047-48]班组,135,202520261009670,内科学A[讲课学时],"蔡菁菁[602152],陈科[601438],邓煦[602707],桂明[600203],胡静[600961],蒋铁斌[600216],金萍[600853],李安莹[600984],李颖[601937],李昕[600925],刘纯[600519],刘芬[601336],刘纪实[601082],刘竞[600210],刘少俊[600570],孟婕[603260],彭丽萍[600748],孙剑[600959],孙圣华[600218],田力[601431],涂珊[601595],王二华[600946],王芬[600880],王晓艳[600885],王晓艳[601850],谢丽华[601071],易斌[601388],张浩[600215],张志辉[600869],赵立玲[601910],赵莲[601963]",湘雅三医院,50304,T211,1-2,全周,,课表
临五2301-02,64,202520261005826,病理学A[讲课学时],"何琼琼[803398],胡永斌[205089],胡忠良[803399],罗庚求[203104],王宽松[206094],肖德胜[802941],尹红玲[801816],赵璐晴[215063]",湘雅基础医学院,50304,T212,1-18,全周,,课表
检验2301-03,63,202520261005566,临床免疫学检验[讲课学时],"高戈[803333],侯珏[803397],阎祖炜[803112],张文玲[803009],周骁[218058]",湘雅三医院,50304,T307,2,全周,,课表
检验2301-03,63,202520261005566,临床免疫学检验[讲课学时],"高戈[803333],侯珏[803397],阎祖炜[803112],张文玲[803009],周骁[218058]",湘雅三医院,50304,T307,1,全周,,课表
法医2401,23,202520261000948,法医毒物分析,"蔡继峰[205123],常云峰[206137],丁艳君[211057],郭亚东[212144],李介男[221284],凌江[223048],马琼山[803303],尚艳杰[224011],王勇[213160],扎拉嘎白乙拉[212155],张长全[221034],闫杰[212156]",湘雅基础医学院,50506,L113,1-17,全周,,课表
生医2301,19,202520261005150,生物医学工程创新设计和创业训练,"王宽松[206094],喻罡[207089]","湘雅基础医学院,芙蓉实验室",50506,L115,7-14,全周,,课表
护理2401-02,53,202520261019892,系统解剖学B[讲课学时],"陈旦[208139],王晓晟[803003],颜伟韬[223033]",湘雅基础医学院,50506,L201,1-18,全周,,课表
生医2401（科创班）,29,202520261000998,科技政策与知识产权法,刘强[209065],"法学院,公共管理学院",50506,L313,13-16,全周,,课表
基础医学拔尖2401班基础医学2401班,32,202520261000991,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50506,L313,5,全周,,课表
生医2401（科创班）,29,202520261000998,科技政策与知识产权法,葛秋萍[213156],"法学院,公共管理学院",50506,L313,9-12,全周,,课表
临五2403-04,67,202520261001603,组织学与胚胎学A[讲课学时],"蔡艳[205070],范春梅[221288],黄河[802910],刘俊文[208050],伍亚蓝[223034],肖玲[803178],张彬[803377]",湘雅基础医学院,50506,M401,1-17,全周,,课表
护理2403-04,51,202520261001159,组织学与胚胎学B[讲课学时],"蔡艳[205070],范春梅[221288],黄河[802910],刘俊文[208050],伍亚蓝[223034],肖玲[803178],张彬[803377]",湘雅基础医学院,50506,M403,1-17,全周,,课表
临床医学（八年制）2302,25,202520261005535,内分泌系统,"管茶香[802042],何红晖[600520],胡永斌[205089],李芳[204108],刘俊文[208050],刘瑛[203095],王慧[803168],肖玲[803178],赵璐晴[215063],周勇[213146]","湘雅基础医学院,湘雅三医院",50506,S104,5,全周,,课表
临床医学（八年制）2202,26,202520261020075,医学微生物学A[讲课学时],"刘水平[801780],谭宇蓉[803378],邬国军[803195]",湘雅基础医学院,50506,S216,1-18,全周,,课表
临床医学（八年制）2201,25,202520261009810,医学微生物学A[讲课学时],"刘水平[801780],卢建红[204096],谭宇蓉[803378],王莉莉[803055],邬国军[803195]",湘雅基础医学院,50506,S217,1-18,全周,,课表
生医2401,30,202520261000971,医用物理基础,"陈昊彬[222031],彭宽[212009],王波[220054]",湘雅基础医学院,50506,S316,3-14,全周,,课表
临五2307-09,93,202520261005785,卫生学A,"陈继华[211223],陈律[802343],段燕英[208136],关岚[802375],黄瑞雪[803240],黄云[803110],林茜[803128],路婵[218160],秦虹[209134],任国峰[802416],肖琳[219153],杨丽娜[207114],张宪[217105],郑温雅[219078]",湘雅公共卫生学院,50506,T105,1-18,全周,,课表
临五2311-12,61,202520261005809,病理生理学A,"陈欢[222274],蒋碧梅[203093],刘瑛[203095],谭斯品[803396],王浩[803401],王慷慨[803299],王念[209114],张华莉[803050],朱雅茜[219144]",湘雅基础医学院,50506,T106,1-18,全周,,课表
口腔医学（5+3）[2301-02]班口腔五年2301班,80,202520261005207,习近平新时代中国特色社会主义思想概论,王翔[203085],马克思主义学院,50506,T107,1-18,单周,,课表
临五2313-14,64,202520261005755,习近平新时代中国特色社会主义思想概论,刘君之[222087],马克思主义学院,50506,T108,1-18,单周,,课表
口腔医学（5+3）2401-02班口腔五年2401-02,83,202520261001052,生物化学C,"陈苗[219012],陈淑华[203112],邓梅春[211039],何海伦[212024],李星[221220],刘灿华[803018],骆亚萍[802942],马昌杯[212006],汤立军[803179],赵岳涛[220038],钟慧[211195],朱飞舟[208002]",生命科学学院,50506,T109,1-18,全周,,课表
临五2301-03,93,202520261005812,药理学A,"艾可龙[219177],杜洁[410823],胡长平[803382],黄琼[411325],江俊麟[803376],刘斌[12020179],彭军[207152],杨芝春[205146],袁创[221201],张晓杰[803375]","湘雅药学院,湘雅医院",50506,T110,1-18,全周,,课表
临五2413-14,69,202520261019881,系统解剖学A[讲课学时],"陈旦[208139],王晓晟[803003],颜伟韬[223033]",湘雅基础医学院,50506,T111,1-18,全周,,课表
临五2407-09,99,202520261001616,系统解剖学A[讲课学时],"陈旦[208139],崔艳慧[223007],范春玲[803394],李昌琪[803120],刘娜[224074],卢大华[802006],潘爱华[803027],万莉莉[222040],王慧[803168],王晓晟[803003],熊鲲[803166],颜伟韬[223033],曾乐平[209142],张建伟[203172]",湘雅基础医学院,50506,T112,1-18,全周,,课表
临五2405-06,62,202520261001632,马克思主义基本原理,李国健[221347],马克思主义学院,50506,T205,1-16,全周,,课表
临床医学（八年制）2203-04,48,202520261009811,医学统计学A,"胡国清[803358],胡明[207119],李广迪[218078],宁佩珊[220064],饶蓁蓁[222052],史静琤[803139],王一任[803215],颜艳[802394],杨芳[210122],杨土保[802329]",湘雅公共卫生学院,50506,T206,1-18,全周,,课表
护理2301-02,51,202520261005292,护理管理学,丁金锋[221061],湘雅护理学院,50506,T207,1-18,全周,,课表
检验2401-03,70,202520261001721,生理学B,"冯丹丹[209039],管茶香[802042],韩仰[209131],汉建忠[802046],刘持[211027],唐怡庭[214005],向阳[203107],周艳[221267],周勇[213146],暨明[803320],瞿湘萍[211013]",湘雅基础医学院,50506,T208,1-18,全周,,课表
