上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
理工预科2503-04,64,202520261016922,大学语文（一）,陈文波[223149],人文学院,40506,C座205,11-18,全周,,课表
理工预科2503-04,64,202520261016922,大学语文（一）,陈婵[152039],人文学院,40506,C座205,2-9,全周,,课表
机械类2501-02,56,202520261018467,普通化学C,钱东[135232],化学化工学院,40506,C座206,"2-3,9-14",全周,,课表
机械类2513-15,84,202520261018466,普通化学C,陈立妙[151014],化学化工学院,40506,C座207,"2-3,9-14",全周,,课表
机械类2516-18,84,202520261018469,普通化学C,陈万松[218045],化学化工学院,40506,C座209,"2-3,9-14",全周,,课表
化学生物环境类2505-06,56,202520261017526,无机化学A,钱频[803266],化学化工学院,40506,C座210,"2-4,9-19",全周,,课表
机械类2510-12,84,202520261018515,思想道德与法治,李婷[221047],马克思主义学院,40506,C座304,"2-4,8-20",全周,,课表
应数D2501-02,60,202520261015680,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,40506,C座307,8-10,全周,,课表
冶金材料类2504-06,83,202520261018955,工科大学化学—无机与结构化学基础,向皞月[215064],化学化工学院,40506,C座308,"2-4,9-19",全周,,课表
大数据2301-02,63,202520261004886,创新创业导论,葛秋萍[213156],公共管理学院,40506,C座310,3-18,全周,,课表
遥感测绘地信类2506班地勘2501-03,114,202520261019822,高等数学A（一）,张炜[204162],数学与统计学院,40506,C座311,"2-4,8-20",全周,,课表
应物T2301班应物2301,58,202520261006794,毛泽东思想和中国特色社会主义理论体系概论,高正波[222100],马克思主义学院,40506,C座402,3-18,全周,,课表
能动2402,25,202520261003173,工程流体力学,张家元[137265],能源科学与工程学院,40506,C座403,1-16,全周,,课表
轨道交通安全类2513-15,81,202520261017946,普通化学C,王琳[211213],化学化工学院,40506,C座404,"2-3,9-14",全周,,课表
临床医学五年类2507-09,93,202520261016588,国家安全教育,胡长海[222013],马克思主义学院,40506,C座404,15-20,全周,,课表
轨道交通安全类2501-03,75,202520261016678,军事理论,柯闻秀[701255],马克思主义学院,40506,C座407,"2-4,8-20",全周,,课表
交通运输类2501-03,78,202520261020548,大学生心理健康教育（一）,江胜珍[139214],马克思主义学院,40506,C座408,10-17,双周,,课表
运训2401-03,80,202520261000828,形势与政策,易佳乐[222078],马克思主义学院,40506,C座408,"9,13",全周,,课表
计算机类2504-06,100,202520261020364,大学生心理健康教育（一）,叶湘虹[139137],马克思主义学院,40506,C座410,10-17,双周,,课表
自动化与电气类2507-09,94,202520261015834,形势与政策,周杰[221327],马克思主义学院,40506,C座410,"9,13",全周,,课表
通信2401-03,75,202520261000780,形势与政策,王梓懿[221148],电子信息学院,40506,C座411,"9,13",全周,,课表
应化T2301班应化2304-05,84,202520261006541,毛泽东思想和中国特色社会主义理论体系概论,罗会钧[139203],马克思主义学院,40506,C座501,3-18,全周,,课表
数学类2504-06,90,202520261017686,思想道德与法治,程兰[221094],马克思主义学院,40506,C座502,"2-4,8-20",全周,,课表
交通运输类2504-06,81,202520261018207,思想道德与法治,吴芍炎[221348],马克思主义学院,40506,C座503,"2-4,8-20",全周,,课表
文史预科2501,20,202520261016890,中国文化概论（一）,习婷[214036],人文学院,40506,C座504,"7-9,11-12",全周,,课表
文史预科2501,20,202520261016890,中国文化概论（一）,晏选军[204160],人文学院,40506,C座504,13-18,全周,,课表
文史预科2501,20,202520261016890,中国文化概论（一）,常恒畅[219139],人文学院,40506,C座504,2-6,全周,,课表
材料2403-04,59,202520261003585,工程力学C,张雪阳[219076],土木工程学院,40506,C座507,3-14,全周,,课表
自动化2401-03,85,202520261000453,中国近现代史纲要,吴争春[203149],马克思主义学院,40506,C座508,3-18,全周,,课表
土木2410-11,45,202520261002768,中国近现代史纲要,吴冠中[219211],马克思主义学院,40506,D座101,3-18,全周,,课表
土木国际2401-03,78,202520261002898,科学计算与MATLAB语言,"段柏华[209016],汪冰峰[207038]",材料科学与工程学院,40506,D座103,3-14,全周,,课表
信科2301-02,14,202520261006701,面向对象程序设计,刘圣军[207130],数学与统计学院,40506,D座104,1-12,全周,,课表
冶金2304,30,202520261007944,电化学原理,陈亚[209053],冶金与环境学院,40506,D座106,1-8,全周,,课表
能源类2510-11,60,202520261016436,军事理论,张子峻[221314],马克思主义学院,40506,D座113,"2-4,8-20",全周,,课表
遥感2403,24,202520261004115,遥感程序设计基础,谢磊[222319],地球科学与信息物理学院,40506,D座117,9-16,全周,,课表
行政2501,25,202520261016380,经济学原理,欧阳万福[139153],公共管理学院,40506,D座120,"2-4,8-16",全周,,课表
计算机类2508-09,67,202520261016181,计算机程序设计基础（C）,廖胜辉[210108],计算机学院,40506,D座121,"2-4,8-18",全周,,课表
护理2501-02,42,202520261016574,思想道德与法治,郭鹏飞[213150],马克思主义学院,40506,D座123,"2-4,8-20",全周,,课表
冶金2401-03,85,202520261003683,中国近现代史纲要,李兰兰[216057],马克思主义学院,40506,D座125,3-18,全周,,课表
工商管理（高水平）2301,28,202520261006460,人力资源管理,臧志梅[220102],商学院,40506,D座128,9-16,全周,,课表
测绘2401-02,38,202520261004151,误差理论与测量平差基础,朱建军[128123],地球科学与信息物理学院,40506,D座204,9-18,全周,,课表
会计2402-03,48,202520261002355,中级财务会计(一),易玄[138157],商学院,40506,D座207,1-8,全周,,课表
制药2301-02,44,202520261006575,药理学,王珊[206040],化学化工学院,40506,化学楼124,3-12,全周,,课表
机械T2301,30,202520261007620,机电液系统传动与控制,"谭建平[134224],禹宏云[134294]",机电工程学院,40506,机电楼C505,1-16,全周,,课表
机械2205,29,202520261012080,金属切削原理与刀具,谭先华[220193],机电工程学院,40506,机电楼C506,3-14,全周,,课表
应物T2401班应物2401,58,202520261002608,数学物理方法,龙孟秋[210052],物理学院,40506,数理楼123,2-17,全周,,课表
光电2201-02,62,202520261010536,光电成像原理与技术,段玉霞[214104],物理学院,40506,数理楼124,1-12,全周,,课表
光电2301-03,86,202520261006680,光纤光学,谢文科[215096],物理学院,40506,数理楼125,2-11,全周,,课表
统计2301-03,104,202520261006762,统计数据分析,胡朝明[706091],数学与统计学院,40506,数理楼243,1-8,全周,,课表
机械D2501,0,202520261019758,英语（一）,李俊芳[702139],外国语学院,40506,外语网络楼101,"2-4,8-16",全周,分组01,课表
机械D2501,30,202520261019759,英语（一）,熊爱平[208114],外国语学院,40506,外语网络楼102,"2-4,8-16",全周,分组02,课表
机械D2502,30,202520261019762,英语（一）,Deborah Newman[dd202407],邓迪国际学院,40506,外语网络楼103,"2-4,8-16",全周,分组01,课表
机械D2502,0,202520261019763,英语（一）,张乐祎[32240079],邓迪国际学院,40506,外语网络楼104,"2-4,8-16",全周,分组02,课表
生科T2501,0,202520261016406,大学英语（一）,石海英[802149],外国语学院,40506,外语网络楼105,"2-4,8-20",全周,,课表
计算机T2501,20,202520261016041,大学英语（一）,曹鑫[206180],外国语学院,40506,外语网络楼106,"2-4,8-20",全周,,课表
轨道交通安全类2523,27,202520261017949,大学英语（一）,成兆英[702128],外国语学院,40506,外语网络楼107,"2-4,8-20",全周,,课表
软件工程2504,29,202520261016003,大学英语（一）,郭云[208061],外国语学院,40506,外语网络楼108,"2-4,8-20",全周,,课表
冶金材料类2515,28,202520261018805,大学英语（一）,王昱[212181],外国语学院,40506,外语网络楼116,"2-4,8-20",全周,,课表
交设D2401,30,202520261000155,计算机辅助设计,Siyu Liu[dd202404],邓迪国际学院,40506,外语网络楼117,"1-3,6,7,9,10,12-15",全周,,课表
化学生物环境类2508,27,202520261017494,大学英语（一）,欧阳婷[212008],外国语学院,40506,外语网络楼119,"2-4,8-20",全周,,课表
理工预科2502,32,202520261016903,英语（一）,胡敏文[702039],外国语学院,40506,外语网络楼203,"2-9,11-18",全周,,课表
临床医学五年类2514,31,202520261016801,大学英语（一）,胡良骥[207101],外国语学院,40506,外语网络楼205,"2-4,8-20",全周,,课表
英语2303,17,202520261006128,西方文学批评理论,赵培玲[211169],外国语学院,40506,外语网络楼206,1-16,全周,,课表
日语2201,5,202520261010180,日本企业文化,龙蕾[222104],外国语学院,40506,外语网络楼207,1-16,全周,,课表
西班牙语2401,19,202520261002070,西班牙语阅读（二）,肖艳红[211061],外国语学院,40506,外语网络楼208,1-12,全周,,课表
外国语言文学类2501,27,202520261017202,外国语言文化入门,鄢宏福[207097],外国语学院,40506,外语网络楼210,"2-4,8",全周,,课表
外国语言文学类2501,27,202520261017202,外国语言文化入门,陆仪婷[212213],外国语学院,40506,外语网络楼210,17-20,全周,,课表
外国语言文学类2501,27,202520261017202,外国语言文化入门,邓牧[203183],外国语学院,40506,外语网络楼210,13-16,全周,,课表
外国语言文学类2501,27,202520261017202,外国语言文化入门,法语外教[o0501],外国语学院,40506,外语网络楼210,9-12,全周,,课表
法语2201,26,202520261010206,高级法语（三）,中英伦葩[211174],外国语学院,40506,外语网络楼211,1-16,全周,,课表
外国语言文学类2503,20,202520261017198,外国语言文化入门,刘安琪[223151],外国语学院,40506,外语网络楼212,17-20,全周,,课表
外国语言文学类2503,20,202520261017198,外国语言文化入门,仲文明[207090],外国语学院,40506,外语网络楼212,"2-4,8",全周,,课表
外国语言文学类2503,20,202520261017198,外国语言文化入门,郭蓉菲[208063],外国语学院,40506,外语网络楼212,13-16,全周,,课表
英语2403,25,202520261002001,英语分析性阅读(二),许燕[206133],外国语学院,40506,外语网络楼213,1-16,全周,,课表
外国语言文学类2505,25,202520261017164,中国话语国际传播,王晓东[204073],外国语学院,40506,外语网络楼214,"2-4,8-20",全周,,课表
英语2402,27,202520261001999,英语分析性阅读(二),李清平[702094],外国语学院,40506,外语网络楼215,1-16,全周,,课表
外国语言文学类2502,18,202520261019796,中国文化概要,耿俐琴[702096],外国语学院,40506,外语网络楼216,"2-4,8-20",全周,,课表
英语2305,27,202520261006057,英国文学,曾竹青[702090],外国语学院,40506,外语网络楼218,1-16,全周,,课表
能源类2507,30,202520261018288,大学英语（一）,李曼青[206072],外国语学院,40506,外语网络楼223,"2-4,8-20",全周,,课表
能源类2505,29,202520261018286,大学英语（一）,张莉[702135],外国语学院,40506,外语网络楼227,"2-4,8-20",全周,,课表
光电2503,29,202520261017586,大学英语（一）,吴华[136190],外国语学院,40506,外语网络楼229,"2-4,8-20",全周,,课表
冶金材料类2516,28,202520261018788,大学英语（一）,许颖[212182],外国语学院,40506,外语网络楼231,"2-4,8-20",全周,,课表
理工预科2501,33,202520261016904,英语（一）,何佳[702012],外国语学院,40506,外语网络楼232,"2-9,11-18",全周,,课表
软件工程2507,28,202520261016005,大学英语（一）,李芸昕[207112],外国语学院,40506,外语网络楼345,"2-4,8-20",全周,,课表
临床医学五年类2503,32,202520261016802,大学英语（一）,邓煜[204072],外国语学院,40506,外语网络楼346,"2-4,8-20",全周,,课表
能源类2509,30,202520261018289,大学英语（一）,张捷[801245],外国语学院,40506,外语网络楼347,"2-4,8-20",全周,,课表
轨道交通安全类2529,27,202520261017963,大学英语（一）,周婵秀[702029],外国语学院,40506,外语网络楼349,"2-4,8-20",全周,,课表
轨道交通安全类2530,27,202520261017973,大学英语（一）,张忻[702071],外国语学院,40506,外语网络楼351,"2-4,8-20",全周,,课表
冶金材料类2514,28,202520261018800,大学英语（一）,薛小英[702149],外国语学院,40506,外语网络楼353,"2-4,8-20",全周,,课表
化学生物环境类2515,22,202520261017487,大学英语（一）,康朝霞[136229],外国语学院,40506,外语网络楼354,"2-4,8-20",全周,,课表
化学生物环境类2503,27,202520261017482,大学英语（一）,央泉[802151],外国语学院,40506,外语网络楼447,"2-4,8-20",全周,,课表
冶金材料类2517,28,202520261018792,大学英语（一）,刘羽[701260],外国语学院,40506,外语网络楼451,"2-4,8-20",全周,,课表
英语2204,19,202520261010056,高级英语口语实践,郭薇[212184],外国语学院,40506,外语网络楼613,1-8,全周,,课表
法语2401,28,202520261002077,法语听说策略（二）,夏高琴[209106],外国语学院,40506,外语网络楼614,1-16,全周,,课表
土木D2403,26,202520261000115,土木工程设计软件,Xuemei Lin[dd202303],邓迪国际学院,40506,外语网络楼635,"1-3,6-16",全周,,课表
音乐表演2301-02,4,202520261020121,钢琴演奏-5,江炜[208161],建筑与艺术学院,40506,艺术楼105,1-16,全周,江炜,课表
音乐表演2201-02,2,202520261020243,钢琴演奏-7,申婷婷[206063],建筑与艺术学院,40506,艺术楼106,5-18,全周,申婷婷,课表
舞蹈表演2301,22,202520261005918,朝鲜族民间舞,伍彦谚[206134],建筑与艺术学院,40506,艺术楼109,1-16,全周,,课表
音乐表演2201-02,3,202520261020111,声乐演唱-7,计媛茜[214025],建筑与艺术学院,40506,艺术楼130,5-18,全周,计媛茜,课表
音乐表演2301-02,4,202520261020130,声乐演唱-5,臧陆[219131],建筑与艺术学院,40506,艺术楼134,1-16,全周,臧陆,课表
音乐表演2201-02,1,202520261020244,钢琴演奏-7,谢莎莉[212164],建筑与艺术学院,40506,艺术楼139,5-18,全周,谢莎莉,课表
舞蹈表演2401,22,202520261001838,舞蹈艺术概论,龚倩[216021],建筑与艺术学院,40506,艺术楼202,1-16,全周,,课表
音乐表演2201-02,4,202520261020113,声乐演唱-7,张俊[110017],建筑与艺术学院,40506,艺术楼233,17-18,全周,张俊,课表
音乐表演2301-02,4,202520261020131,声乐演唱-5,张俊[110017],建筑与艺术学院,40506,艺术楼233,1-16,全周,张俊,课表
音乐表演2201-02,3,202520261020117,声乐演唱-7,蔡诤诤[214029],建筑与艺术学院,40506,艺术楼318,5-18,全周,蔡诤诤,课表
音乐表演2301-02,2,202520261020136,声乐演唱-5,成莹[214027],建筑与艺术学院,40506,艺术楼319,1-16,全周,成莹,课表
音乐表演2201-02,3,202520261020119,声乐演唱-7,滕树平[204178],建筑与艺术学院,40506,艺术楼332,5-18,全周,滕树平,课表
音乐表演2401-02,34,202520261001954,中国音乐史-1,潘娜[206121],建筑与艺术学院,40506,艺术楼428-1,1-16,全周,,课表
建筑2501,11,202520261021723,设计初步与基础,颜萍[701057],建筑与艺术学院,405060708,A座302,"2-4,9-17",全周,分组06,课表
建筑2501,11,202520261021722,设计初步与基础,任倩岚[701053],建筑与艺术学院,405060708,A座302,"2-4,9-17",全周,分组05,课表
建筑2502,11,202520261019682,设计初步与基础,郑瑾[701245],建筑与艺术学院,405060708,A座303,"2-4,9-17",全周,分组01,课表
建筑2502,11,202520261019683,设计初步与基础,汤莉[701216],建筑与艺术学院,405060708,A座303,"2-4,9-17",全周,分组02,课表
产设2304-06,45,202520261005974,健康设计,乔煜[213162],建筑与艺术学院,405060708,艺术楼112,11-18,全周,,课表
艺科2505-06,38,202520261017065,AI+数字图形图像技术,燕杰[139129],建筑与艺术学院,405060708,艺术楼205,"2-4,9",全周,,课表
视传2203,27,202520261010001,综合主题设计,曾新[207008],建筑与艺术学院,405060708,艺术楼208,5-12,全周,,课表
艺科2406,20,202520261001904,设计思维,萧沁[139136],建筑与艺术学院,405060708,艺术楼302,7-8,全周,,课表
艺科2406,20,202520261001904,设计思维,李志榕[139140],建筑与艺术学院,405060708,艺术楼302,9-10,全周,,课表
艺科2406,20,202520261001904,设计思维,赵晓婉[224031],建筑与艺术学院,405060708,艺术楼302,5-6,全周,,课表
艺科2502,20,202520261017077,跨维设计基础,徐皎[206079],建筑与艺术学院,405060708,艺术楼302,16-20,全周,,课表
艺科2405,19,202520261001909,设计思维,李志榕[139140],建筑与艺术学院,405060708,艺术楼303,7-8,全周,,课表
艺科2405,19,202520261001909,设计思维,赵晓婉[224031],建筑与艺术学院,405060708,艺术楼303,9-10,全周,,课表
艺科2405,19,202520261001909,设计思维,萧沁[139136],建筑与艺术学院,405060708,艺术楼303,5-6,全周,,课表
视传2201,19,202520261009982,公共艺术创作,皮燕翔[704088],建筑与艺术学院,405060708,艺术楼303,11-16,全周,,课表
艺科2407,19,202520261001913,设计表现技法,吴俊霆[704090],建筑与艺术学院,405060708,艺术楼303,1-4,全周,,课表
艺科2502,20,202520261017077,跨维设计基础,廖晔[206083],建筑与艺术学院,405060708,艺术楼304,11-15,全周,,课表
视传2201,19,202520261009988,视觉形象识别设计,徐皎[206079],建筑与艺术学院,405060708,艺术楼305,1-5,全周,,课表
艺科2501,20,202520261017083,跨维设计基础,廖晔[206083],建筑与艺术学院,405060708,艺术楼305,16-20,全周,,课表
艺科2501,20,202520261017083,跨维设计基础,徐皎[206079],建筑与艺术学院,405060708,艺术楼305,11-15,全周,,课表
艺科2405-06,39,202520261001893,设计史,王伟[211068],建筑与艺术学院,405060708,艺术楼307,11-14,全周,,课表
产设2305-06,35,202520261005960,家居产品设计,刘小静[206081],建筑与艺术学院,405060708,艺术楼307,1-8,全周,,课表
产设2203,23,202520261010033,专题设计,周瑄[204133],建筑与艺术学院,405060708,艺术楼310,6-11,全周,,课表
艺科2404,20,202520261001918,综合设计1,吴俊霆[704090],建筑与艺术学院,405060708,艺术楼403,13-14,全周,,课表
艺科2404,20,202520261001918,综合设计1,李志榕[139140],建筑与艺术学院,405060708,艺术楼403,11-12,全周,,课表
艺科2404,20,202520261001918,综合设计1,萧沁[139136],建筑与艺术学院,405060708,艺术楼403,17-18,全周,,课表
产设2307-08,36,202520261005981,信息与传播设计,毛寒[139118],建筑与艺术学院,405060708,艺术楼409,13-18,全周,,课表
产设2301-02,40,202520261005935,用户研究,王宇晖[220166],建筑与艺术学院,405060708,艺术楼409,1-4,全周,,课表
艺科2401-02,40,202520261001890,设计史,毛寒[139118],建筑与艺术学院,405060708,艺术楼409,11-12,全周,,课表
产设2307-08,36,202520261005981,信息与传播设计,毛寒[139118],建筑与艺术学院,405060708,艺术楼409,9-10,全周,,课表
产设2307-08,36,202520261005941,用户研究,王伟[211068],建筑与艺术学院,405060708,艺术楼412,1-4,全周,,课表
艺科2407-08,39,202520261001889,设计史,刘少博[215019],建筑与艺术学院,405060708,艺术楼412,11-14,全周,,课表
艺科2402,20,202520261001923,综合设计1,李志榕[139140],建筑与艺术学院,405060708,艺术楼413,15-16,全周,,课表
艺科2402,20,202520261001907,设计思维,邹涛[134311],建筑与艺术学院,405060708,艺术楼413,5-6,全周,,课表
艺科2402,20,202520261001907,设计思维,徐鸣[208012],建筑与艺术学院,405060708,艺术楼413,7-8,全周,,课表
艺科2402,20,202520261001923,综合设计1,吴俊霆[704090],建筑与艺术学院,405060708,艺术楼413,17-18,全周,,课表
艺科2402,20,202520261001923,综合设计1,萧沁[139136],建筑与艺术学院,405060708,艺术楼413,13-14,全周,,课表
视传2202,21,202520261009984,公共艺术创作,李星星[146034],建筑与艺术学院,405060708,艺术楼418,11-16,全周,,课表
产设2202,22,202520261010034,专题设计,陈彦颖[208153],建筑与艺术学院,405060708,艺术楼423,6-11,全周,,课表
中国语言文学类2503-05,93,202520261017279,思想道德与法治,赵巍[222090],马克思主义学院,40708,A座101,"2-4,8-20",全周,,课表
微电子2301,40,202520261007380,信号与系统,"刘景琳[211149],帅词俊[134332]",机电工程学院,40708,A座102,1-8,全周,,课表
计算机D2501-02,60,202520261015732,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,40708,A座102,14-16,全周,,课表
机械2302,32,202520261007525,机械制造工程（一）,赵海鸣[134233],机电工程学院,40708,A座103,1-16,全周,,课表
大数据2401-04,104,202520261015080,概率论与数理统计,甘四清[203187],数学与统计学院,40708,A座104,3-16,全周,,课表
数学类2504-06,90,202520261017694,数学分析（一）,杨德生[137272],数学与统计学院,40708,A座108,"2-4,8-12",全周,,课表
临床医学（八年制）2501-02,50,202520261020410,大学生心理健康教育（一）,贺才乐[205169],马克思主义学院,40708,A座110,10-17,双周,,课表
能源类2509-11,90,202520261018322,工程制图基础A,黄始全[213161],轻合金研究院,40708,A座111,"2-4,8-20",全周,,课表
冶金材料类2525-26,54,202520261018859,工程制图基础A,翟瞻宇[218165],机电工程学院,40708,A座113,"2-4,8-20",全周,,课表
冶金材料类2533班材料Q2501,51,202520261019017,工程制图基础A,"龚海[211209],张涛[221021]",轻合金研究院,40708,A座114,"2-4,8-20",全周,,课表
微电子2301-02,67,202520261007381,嵌入式系统原理及应用,张友旺[134254],机电工程学院,40708,A座117,9-16,全周,,课表
统计2401-03,99,202520261002676,统计学,方秋莲[706100],数学与统计学院,40708,A座117,1-8,全周,,课表
电气2404-06,78,202520261000251,中国近现代史纲要,姬欣欣[211130],马克思主义学院,40708,A座119,3-18,全周,,课表
信科2301-02,83,202520261006697,毛泽东思想和中国特色社会主义理论体系概论,李淼磊[219149],马克思主义学院,40708,A座122,3-18,全周,,课表
哲学2501,20,202520261017219,中国哲学史与原著选读（一）,谭忠诚[139204],人文学院,40708,A座123,"2-4,8-16",全周,,课表
应化2201-05,38,202520261010453,量子化学,陈弘毅[219106],化学化工学院,40708,A座124,3-10,全周,,课表
基础医学拔尖2501班,1,202520261016449,大学语文（一）,晏选军[204160],人文学院,40708,A座201,"2-4,8-12",全周,,课表
金融2301,26,202520261006382,中央银行与金融监管,朱宁[138174],商学院,40708,A座202,2-17,全周,,课表
自动化2501（西伯利亚留学生班）,25,202520261015951,微控制器与嵌入式系统,赵逸云[224115],自动化学院,40708,A座203,2-15,全周,,课表
机械D2501-02,60,202520261015706,项目（一）计算科学,Hanhe Lin[dd202203],邓迪国际学院,40708,A座204,11-13,全周,,课表
材料2403-04,60,202520261003563,工科大学化学—有机化学基础B,陈殷[215082],化学化工学院,40708,A座204,3-10,全周,,课表
应数D2401-02,61,202520261000146,数学 2A,董国志[222055],数学与统计学院,40708,A座206,1-16,全周,,课表
应数D2201-02,59,202520261008436,流体及等离子体数学（一）,Luiz Carlos Barbosa Da Silva[dd202301],邓迪国际学院,40708,A座207,"1-3,6-12",全周,,课表
机械D2501-02,60,202520261015712,项目（一）数学,Abbas Mohammadi[dd202401],邓迪国际学院,40708,A座207,14-16,全周,,课表
计算机类2501,34,202520261016112,大学英语（一）,吴玲英[136153],外国语学院,40708,A座211,"2-4,8-20",全周,,课表
机械类2515-16,56,202520261018581,工程制图与数字化表达（一）,吴波[134269],机电工程学院,40708,A座212,"2-4,9-19",全周,,课表
材料2409班材料Q2401,49,202520261003524,工科大学化学—有机化学基础B,王本花[218186],化学化工学院,40708,A座213,3-10,全周,,课表
工管2401-02,57,202520261002938,管理学原理,郑勇强[149056],土木工程学院,40708,A座213,11-18,全周,,课表
冶金材料类2523-24,54,202520261018865,工程制图基础A,彭华建[134318],机电工程学院,40708,A座214,"2-4,8-20",全周,,课表
航天2502,34,202520261018363,工程制图基础A,汤晓燕[134236],机电工程学院,40708,A座215,"2-4,8-20",全周,,课表
冶金2305,25,202520261007953,现代冶金工程（英语）,刘久清[207154],冶金与环境学院,40708,A座217,1-8,全周,,课表
法学T2301,22,202520261005861,行政法与行政诉讼法,黄先雄[700102],法学院,40708,A座221,3-18,全周,,课表
应数T2401,29,202520261002627,抽象代数,杨志红[223067],数学与统计学院,40708,A座222,1-14,全周,,课表
中文2401,29,202520261002114,文学原理（一）,余慕怡[221104],人文学院,40708,A座223,1-8,全周,,课表
测绘2401-02班车辆2401-02,78,202520261003237,大学物理C（二）,傅俊伟[220160],物理学院,40708,A座301,3-14,全周,,课表
通信2401-03,75,202520261000815,大学物理B（二）,蒋杰[213178],物理学院,40708,A座304,3-16,全周,,课表
粉体2403-04,19,202520261003419,科学素养与科研方法,伍秋美[207174],粉末冶金研究院,40708,A座308,1-8,全周,,课表
预防2504班社会2501-02,84,202520261016337,形势与政策,刘凯[222173],地球科学与信息物理学院,40708,A座308,"9,13",全周,,课表
口腔医学（5+3）2501-02班临床药学2501,81,202520261016472,国家安全教育,陈羽中[222277],马克思主义学院,40708,A座308,15-20,全周,,课表
土木D2301-03,80,202520261004230,土木工程材料与环境,唐卓[221228],土木工程学院,40708,A座310,1-16,全周,,课表
大数据2303-04,64,202520261004887,创新创业导论,葛秋萍[213156],公共管理学院,40708,A座311,3-18,全周,,课表
光电2503-05,85,202520261017594,工程制图基础B,马博林[220176],轻合金研究院,40708,A座312,9-17,全周,,课表
光电2503-05,85,202520261017594,工程制图基础B,杨有良[222304],轻合金研究院,40708,A座312,2-4,全周,,课表
机械类2505-06,56,202520261018568,工程制图与数字化表达（一）,云忠[134235],机电工程学院,40708,A座314,"2-4,9-19",全周,,课表
机械2306,34,202520261007550,机械工程控制基础,魏文元[134239],机电工程学院,40708,A座315,1-10,全周,,课表
临床医学（八年制）2403-04,36,202520261001308,信息检索B,"胡德华[803298],黄碧云[802545],姜浩[220061],刘海霞[803255],谌婷[221283],虢毅[803085]",生命科学学院,40708,A座317,3-14,全周,临床医学（八年制）2403-04班,课表
法学2505,30,202520261016970,民法总论,范沁宁[224028],法学院,40708,A座318,"2-4,8-16",全周,,课表
粉体2405-06,60,202520261003456,工程力学B,刘静[149001],土木工程学院,40708,A座319,3-18,全周,,课表
光电2402-04,75,202520261002581,中国近现代史纲要,苏鹤立[221170],马克思主义学院,40708,A座320,3-18,全周,,课表
预防2501-02,58,202520261016508,公共卫生与预防医学概论,"胡国清[803358],开天瀚[221340],李杏莉[803367],罗丹[802906],王超[211141],肖芳[212214],张宪[217105]",湘雅公共卫生学院,40708,A座321,9-16,全周,,课表
生信2501,28,202520261016391,C语言程序设计,"刘建炜[802544],孙圣杰[223105]",生命科学学院,40708,A座322,"2-4,9-17",全周,生信2501,课表
自动化T2401班自动化2401-02,80,202520261000196,大学物理B（二）,孔德明[706066],物理学院,40708,A座401,3-16,全周,,课表
通信2404-05,49,202520261000813,大学物理B（二）,高小惠[218032],物理学院,40708,A座404,3-16,全周,,课表
土木D2201-03,78,202520261008459,建造管理,单明[218034],土木工程学院,40708,A座410,1-16,全周,,课表
计算机D2501-02,60,202520261015738,项目（一）数学,Abbas Mohammadi[dd202401],邓迪国际学院,40708,A座411,8-10,全周,,课表
土木D2403班交设D2401,56,202520261000112,流体力学（一）,"钱博森[218120],伍钒[216061]",交通运输工程学院,40708,A座411,"7,11,15,16",全周,,课表
微电子2401-02,58,202520261003227,量子力学,牛冬梅[206142],物理学院,40708,A座413,2-11,全周,,课表
矿物2401-03,88,202520261003864,大学物理B（二）,"贾利娟[224107],张剑[137327]",物理学院,40708,A座417,3-16,全周,,课表
冶金2401-03,85,202520261003713,大学物理B（二）,周聪华[209115],物理学院,40708,A座419,3-16,全周,,课表
安全2401-03,82,202520261003967,大学物理C（二）,陈羽[211204],物理学院,40708,A座420,3-14,全周,,课表
计算机2404-06,79,202520261000544,大学物理C（二）,潘江陵[145001],物理学院,40708,A座421,3-14,全周,,课表
法学2301-05,91,202520261000021,刑事侦查学（双语）,杨开湘[139113],法学院,40708,B座101,3-10,全周,,课表
法学2301-05,10,202520261000056,民事疑难案例研究,邵华[707099],法学院,40708,B座101,11-18,全周,,课表
法学2404-05,55,202520261001804,中国法律史,金大宝[209154],法学院,40708,B座102,7-18,全周,,课表
临床医学（八年制）2401-02,50,202520261001355,细胞生物学B,"范亮亮[219085],李杰[209043],刘慕君[207139],文斗斗[803371],夏赞贤[213170],项荣[207047],张树冰[205054],周叶方[207147]",生命科学学院,40708,B座103,2-17,全周,,课表
电子信息类2509-10,69,202520261020379,大学生心理健康教育（一）,刘建亚[220229],马克思主义学院,40708,B座105,10-17,双周,,课表
能器2302,27,202520261007913,传递过程原理,贺振江[217116],冶金与环境学院,40708,B座106,1-12,全周,,课表
能器2301,27,202520261007916,材料科学基础,"石西昌[117206],杨娟[211047]",冶金与环境学院,40708,B座107,1-8,全周,,课表
机械2313,47,202520261007600,金属塑性成形原理,"陈明松[211219],崔晓辉[217018],黄诚[218190]",轻合金研究院,40708,B座107,11-18,全周,,课表
环境2301,25,202520261007997,物理性污染控制工程,吴川[211182],冶金与环境学院,40708,B座108,3-10,全周,,课表
能动2401-03,82,202520261003153,电工技术A,陈革辉[132314],自动化学院,40708,B座110,3-18,全周,,课表
